Gene.Symbol	moduleColor	GS.diagnosis	p.GS.diagnosis
9949	9949	blue	-0.676518332446872	0.00010694121507655
83607	83607	green	0.672273283039056	0.000122608060549955
81693	81693	blue	-0.167535177516311	0.403564031346391
51421	51421	tan	-0.528608624682592	0.00458820971955058
270	270	red	0.458847012812314	0.0160672685604003
271	271	darkgreen	-0.331453493074533	0.0912364617405273
272	272	turquoise	0.497139540458699	0.00833515114850331
273	273	yellow	0.243753036157649	0.220488759247608
275	275	black	0.513181614442164	0.00619097366556779
401138	401138	turquoise	0.385124253815622	0.0472841461306683
276	276	green	0.639013141527347	0.00033350316520544
280	280	brown	-0.28467957679255	0.150088173444179
51321	51321	turquoise	0.776630644565549	1.91041473868034e-06
64682	64682	cyan	0.522202201851113	0.00520479325393812
10393	10393	black	0.095957594003068	0.633990341010254
51529	51529	turquoise	0.467488835964795	0.0139421350243473
25847	25847	purple	-0.0399745638298929	0.843073254597534
29882	29882	blue	-0.412400819069322	0.0325428700048808
29945	29945	red	0.326104301767815	0.0969058704400434
51433	51433	purple	-0.498346502330615	0.00815466479629824
51434	51434	pink	-0.175913824023895	0.380109055033444
283	283	brown	-0.626728004512633	0.000468921679780784
23357	23357	brown	-0.00772548560237099	0.969493336509952
90806	90806	black	0.562392485025756	0.00226270319150955
285	285	red	0.493286753041926	0.00893386475152066
51378	51378	turquoise	0.66044985324089	0.00017743337291902
9068	9068	blue	-0.456326251572846	0.0167351663365261
23452	23452	green	0.464179621578233	0.0147265967321063
27329	27329	brown	-0.464706185864414	0.014599387118366
51129	51129	blue	-0.634157913863775	0.000382246810326132
253935	253935	turquoise	0.708833563789077	3.49813033547047e-05
83854	83854	turquoise	0.0583026827585162	0.772688417436254
287	287	turquoise	0.158823717186545	0.428790391906255
288	288	brown	-0.744364946568402	8.51938708152395e-06
150709	150709	darkred	-0.199686894317627	0.317983724957822
348094	348094	red	0.395392553792179	0.0412169799636647
162282	162282	turquoise	0.330002377321759	0.0927490807875687
51479	51479	pink	-0.0776437200935491	0.700281914733516
56172	56172	blue	-0.67782325284548	0.000102494896889129
54882	54882	blue	-0.875237814157254	2.32248501130584e-09
404734	404734	turquoise	0.662582486300203	0.000166186681437122
54467	54467	purple	-0.264843222223329	0.181865659823581
255239	255239	yellow	0.387383759239024	0.0458921102330017
126549	126549	turquoise	0.432333649387422	0.0243112771890894
23141	23141	darkgreen	-0.362691770965578	0.0629835887253539
51281	51281	blue	-0.0881829451160998	0.661832998979425
57037	57037	brown	-0.0749988147533258	0.710049760666732
57763	57763	green	0.455311159538864	0.017010501411452
27063	27063	turquoise	0.900236304751736	1.63242416914156e-10
55608	55608	brown	-0.42028158495622	0.0290554620734987
29123	29123	blue	-0.637244549637915	0.0003505875231408
23253	23253	brown	-0.577156042554504	0.00162206067582654
88455	88455	red	0.830232759471698	8.4516213918172e-08
81573	81573	greenyellow	-0.226696126969392	0.255500709091115
54522	54522	lightyellow	0.318132938856954	0.105839347786244
26057	26057	lightgreen	-0.25824688662692	0.193399910766249
26287	26287	turquoise	0.324847732010094	0.0982751829569449
84210	84210	magenta	0.303481711168413	0.123835506504395
441425	441425	tan	-0.315404340424375	0.109033834573863
729171	729171	yellow	0.321302837161641	0.102216276618074
317754	317754	turquoise	0.511810761429369	0.00635382733432091
118932	118932	blue	-0.749396512854993	6.84773454079804e-06
170961	170961	turquoise	-0.0312138086592503	0.877172679842697
22852	22852	pink	0.00859595720707676	0.966057836559564
23243	23243	blue	-0.686143244130905	7.77922107171215e-05
147463	147463	red	0.58238852466899	0.00143612961033203
91074	91074	yellow	0.406195529193806	0.0355190642838529
84250	84250	darkred	-0.135897030449872	0.499120587200744
284615	284615	blue	-0.751610957287922	6.21010786537788e-06
148741	148741	lightyellow	0.170405094946131	0.39544008829706
375248	375248	blue	-0.281663969841448	0.15464324531398
57730	57730	blue	-0.419846398194647	0.0292398176061573
353322	353322	turquoise	0.556431730632371	0.00257710034870625
163782	163782	lightyellow	0.322458946999628	0.10091820459854
51239	51239	green	0.442538602454419	0.0208050785216241
91369	91369	blue	-0.825879413817581	1.13114675543516e-07
338699	338699	turquoise	0.369218922928433	0.0580491700446181
91526	91526	turquoise	0.326432039749778	0.0965510922861538
339416	339416	turquoise	0.803886598984366	4.40516602240372e-07
157567	157567	black	0.123905349564162	0.538062149839641
256949	256949	turquoise	0.570104983657886	0.00190522041365544
54851	54851	blue	-0.524164459146045	0.00500889481306384
63926	63926	turquoise	0.115632977973472	0.565732629947405
283373	283373	turquoise	-0.122892688585785	0.541414859723124
129138	129138	turquoise	0.286792596011287	0.146954204307856
79722	79722	turquoise	0.358051159877098	0.0666852517923015
345079	345079	brown	-0.148595269356773	0.459476325041964
65124	65124	black	0.802171270281943	4.86299433873794e-07
22881	22881	red	0.181721806410847	0.364322748375934
56311	56311	tan	-0.141420039697625	0.481671274433885
122416	122416	grey	-0.0747413483172286	0.711003026294067
23294	23294	greenyellow	0.248126317648362	0.212059985240916
56899	56899	blue	-0.677853681377462	0.00010239319633119
124401	124401	turquoise	0.111288120513535	0.580517802167298
257629	257629	greenyellow	0.203054790192174	0.30971987835106
203286	203286	brown	-0.428042406870158	0.0259223713361268
55139	55139	turquoise	-0.0810845580963408	0.687644136236071
54443	54443	brown	-0.166111323593668	0.407629109098244
55107	55107	darkgrey	-0.260432067181386	0.189524480977215
55129	55129	black	-0.0851785591851448	0.672713616415766
63982	63982	red	0.829245899057655	9.03530037912417e-08
203859	203859	pink	-0.333056117510569	0.0895876171084344
196527	196527	brown	-0.758981020524353	4.45277144413261e-06
50636	50636	turquoise	0.382655735096864	0.0488428032285243
57719	57719	brown	-0.487347443220246	0.00992713858020393
338440	338440	blue	-0.325296143470445	0.097784885144449
8125	8125	blue	-0.75684881975577	4.90841530508679e-06
10541	10541	red	0.845262347706931	2.89128320591029e-08
81611	81611	darkred	-0.077085456260269	0.702339818394971
290	290	blue	-0.914108813301875	2.71304665098527e-11
84168	84168	brown	-0.130438536591246	0.516670290776376
118429	118429	greenyellow	0.121331458469702	0.546602867003366
301	301	green	0.285485660518994	0.148887021091227
11199	11199	royalblue	0.206079277345894	0.302413248183083
311	311	lightgreen	-0.016543921737223	0.934724344623619
312	312	turquoise	0.126576335516529	0.529266281914947
302	302	red	0.581400493264253	0.00146975551660879
303	303	magenta	0.410216511484628	0.033566754321479
304	304	turquoise	0.330822524974884	0.0918918692205778
308	308	brown	-0.564884516937841	0.00214137629156974
309	309	pink	-0.0461873031217346	0.819054089220135
310	310	brown	-0.68756461457214	7.41464771984987e-05
728113	728113	turquoise	0.631684037850529	0.000409400950817017
244	244	turquoise	0.243879097784722	0.22024268697553
8416	8416	blue	-0.84309088770002	3.39906009456374e-08
313	313	midnightblue	0.183792692835141	0.358788469385573
314	314	turquoise	0.295730392525054	0.13421665847753
8639	8639	blue	-0.592489277383434	0.00112872874128605
23028	23028	red	0.766356719260425	3.15428200414748e-06
316	316	royalblue	0.0684980221679832	0.734245680863355
344454	344454	turquoise	0.78747999550024	1.09274039576617e-06
162	162	brown	-0.389050000886054	0.0448864754258795
164	164	blue	-0.694733426086064	5.79669647375582e-05
8906	8906	brown	-0.409119828539472	0.0340904776199631
11276	11276	blue	-0.565312260290637	0.0021211238149604
8907	8907	magenta	0.137934134410137	0.492648153583599
10053	10053	turquoise	0.672292213173486	0.000122533925149399
1174	1174	brown	-0.424065087997966	0.0274919026084421
8905	8905	darkgrey	-0.0807533753160449	0.688857038507315
160	160	blue	-0.811739332400752	2.76640745617974e-07
161	161	lightcyan	-0.18690057646196	0.350576608519859
163	163	blue	-0.386941235028614	0.0461621584492082
1173	1173	blue	-0.633210794118845	0.000392450399053052
1175	1175	blue	-0.592277339204229	0.00113453936701508
8546	8546	blue	-0.436533106466976	0.0228144063202969
8120	8120	yellow	0.248754368944521	0.21086772001156
8943	8943	blue	-0.553527454336451	0.00274338481827647
26985	26985	blue	-0.567072750025261	0.00203949304382095
10947	10947	red	0.846941640182312	2.54691034396693e-08
1176	1176	blue	-0.534107348565827	0.0041095642959431
10239	10239	lightcyan	-0.0703879460502273	0.727184644977258
10717	10717	salmon	0.627649856774354	0.000457310003270583
23431	23431	blue	-0.460120889687302	0.0157381967101003
9179	9179	blue	-0.127885715905859	0.52497956984294
11154	11154	blue	-0.290716849376816	0.141258953770148
317	317	darkgrey	0.0107486917263608	0.95756428044166
320	320	blue	-0.724384617828291	1.93551689820244e-05
321	321	turquoise	0.666060059709074	0.000149191088342144
63941	63941	blue	-0.572582037612581	0.00180124881142705
9546	9546	green	0.583758390775452	0.00139060931775361
322	322	turquoise	0.017133451349008	0.932403439210313
54518	54518	midnightblue	0.192088640186268	0.337120097014203
323	323	pink	-0.347476689129756	0.0757468910555751
10307	10307	green	0.494888988654974	0.00868064825458825
10297	10297	turquoise	-0.209519710990279	0.294233767719318
147495	147495	darkgreen	-0.13778028186206	0.493135505950809
164284	164284	blue	-0.321022471666405	0.102532938705584
325	325	purple	-0.569320031831133	0.00193922765496525
327	327	red	0.596348946049982	0.00102732863443851
328	328	brown	-0.731531846345983	1.45504043618528e-05
27301	27301	brown	-0.328001639115635	0.0948654931924432
51107	51107	pink	-0.150657822971811	0.453197374250912
8539	8539	brown	-0.383016835982826	0.0486123062513385
378708	378708	turquoise	0.244303867453694	0.219414897897997
200558	200558	brown	-0.224799832234605	0.259604969907372
8862	8862	turquoise	0.382667117574389	0.0488355244822254
187	187	green	0.502699486081981	0.00753073254278144
333	333	brown	-0.149975083264863	0.455270762104774
334	334	blue	-0.758610921402106	4.52903029515678e-06
335	335	black	0.373972673843313	0.054649156879888
128240	128240	salmon	0.377948649429461	0.0519268464714469
336	336	brown	-0.628118517458398	0.000451503730202558
337	337	turquoise	0.429592825866863	0.0253305844464086
116519	116519	magenta	0.142451957456307	0.478445977245519
338	338	royalblue	0.185022784500588	0.35552476805404
55911	55911	turquoise	0.103553391890482	0.607249585560602
339	339	tan	-0.0163411206974389	0.935522868653397
10930	10930	turquoise	0.807996226062606	3.46229808999983e-07
200315	200315	purple	-0.0300564857505023	0.88169470304115
9582	9582	turquoise	0.757170942078489	4.83700444682593e-06
27350	27350	brown	-0.294424881595427	0.136025398432855
140564	140564	brown	-0.194005628308902	0.332227902027966
200316	200316	brown	-0.0653930579269978	0.745891969608123
60489	60489	blue	-0.33957552675782	0.0831113969977041
164668	164668	turquoise	0.594208506081078	0.0010825385897647
403314	403314	turquoise	0.285065293722341	0.149512551109587
341	341	black	0.689019824939951	7.05715306703365e-05
344	344	black	0.374099689470929	0.0545604983442932
345	345	lightyellow	0.118529856956099	0.555970171519151
346	346	brown	-0.447242834198856	0.0193342564278163
347	347	yellow	-0.0741835046864666	0.7130698881196
348	348	brown	-0.618808575106687	0.000579770407907482
319	319	salmon	0.355601831479643	0.0687055919741392
350	350	magenta	0.0579522491422665	0.774019700391824
8542	8542	blue	-0.449779605295462	0.0185771843994845
23780	23780	turquoise	0.559885790287122	0.00239065313012963
80833	80833	turquoise	-0.151995285027808	0.449150223203296
80832	80832	turquoise	0.542516105615212	0.00345998031245913
80830	80830	blue	-0.806289774563489	3.82908716421012e-07
81575	81575	turquoise	0.0772693400677985	0.701661748465607
55937	55937	royalblue	0.34656425580914	0.0765708743581858
79135	79135	brown	-0.213068499415793	0.285944002644889
139322	139322	blue	-0.439454316893442	0.0218181353129245
351	351	blue	-0.815355961569358	2.21670047862863e-07
10513	10513	greenyellow	0.0787971904794161	0.696036476547012
26060	26060	brown	-0.436896881554939	0.0226883577643452
55198	55198	salmon	0.365941312929657	0.0604878663172779
353	353	blue	-0.77558388375335	2.01293431226135e-06
54840	54840	turquoise	0.499577791894345	0.00797393185200678
358	358	blue	-0.471671379851143	0.0130004509940997
89872	89872	turquoise	0.375927266901121	0.0532972449216102
282679	282679	darkgrey	-0.121231409996507	0.5469361166725
359	359	turquoise	-0.106461068995063	0.597139957827271
361	361	turquoise	0.486782145123878	0.0100263037974396
363	363	turquoise	0.674637770382122	0.000113648739004253
364	364	blue	-0.407521901054382	0.0348652781557983
375719	375719	brown	-0.349032680209236	0.0743574155262324
389756	389756	blue	-0.824928020153007	1.20426243814579e-07
343	343	green	0.17966041867744	0.369881061036809
366	366	royalblue	0.127711011248773	0.525550560311931
9716	9716	greenyellow	-0.426443050993039	0.0265445360427777
367	367	brown	-0.443255440033734	0.0205752232125798
369	369	brown	-0.501634738599629	0.00767951091909918
116985	116985	blue	-0.737000166859165	1.16260442110311e-05
116984	116984	greenyellow	0.137946294448701	0.492609645066742
64411	64411	grey60	0.743499897941065	8.84097155461391e-06
23237	23237	turquoise	0.623594911814517	0.000510335361104839
372	372	brown	-0.646995017798093	0.000265148413717522
8260	8260	red	0.388940439770878	0.0449520591938126
84779	84779	yellow	0.420989634779382	0.0287575214803729
375	375	blue	-0.848253919120892	2.30418584870398e-08
377	377	blue	-0.837181435657536	5.21647233936325e-08
378	378	blue	-0.748337727137455	7.1728205344765e-06
381	381	turquoise	0.336419922496676	0.0862001249662003
382	382	blue	-0.737689350410897	1.1297538815188e-05
55738	55738	blue	-0.428908063113518	0.0255905880442969
84364	84364	magenta	0.0450844264841955	0.823306962207311
26286	26286	brown	-0.598706797878479	0.000969353458639018
10565	10565	blue	-0.814981637119182	2.26861454023144e-07
10564	10564	darkgrey	-0.406329255702974	0.035452707336035
27236	27236	brown	-0.183178353767763	0.360425041007036
23647	23647	tan	-0.747524536874165	7.43180699222219e-06
10139	10139	blue	-0.751505624243365	6.23918809837428e-06
383	383	black	0.662388383446243	0.000167183646326897
384	384	grey60	0.855424386098511	1.3105473978787e-08
503582	503582	turquoise	0.659121677688428	0.000184771672601165
503640	503640	turquoise	0.696506520671397	5.44843028429091e-05
55082	55082	green	0.673605303027881	0.000117487122940714
392	392	red	0.402498524139719	0.037393275760075
79658	79658	salmon	0.603722915428912	0.000855385388271925
9824	9824	turquoise	0.681018088056818	9.22915294813981e-05
89839	89839	grey60	0.811608084644491	2.78849038950802e-07
94134	94134	lightcyan	-0.118603991936442	0.555721353635214
55843	55843	blue	-0.733075595523167	1.36647625628729e-05
55114	55114	blue	-0.404754697742292	0.0362403485865639
93663	93663	magenta	0.100305008079233	0.618627724457615
84986	84986	turquoise	0.0374677537255171	0.852805058140186
57569	57569	turquoise	0.438789588136408	0.0220416587785697
57584	57584	magenta	0.477868482212159	0.0117026391454914
83478	83478	turquoise	0.301185653430582	0.126847188447839
9938	9938	pink	-0.309408199506113	0.116304322143239
23092	23092	turquoise	0.0430180936498395	0.831288117399697
201176	201176	blue	-0.32803156544814	0.0948335715430109
79822	79822	turquoise	0.561155802420046	0.00232507254083426
257106	257106	turquoise	0.601092829761269	0.000913597377136445
393	393	blue	-0.540242706720246	0.00362629977560957
394	394	blue	-0.668084159218622	0.000140021469481908
395	395	turquoise	0.287544114895093	0.145850976646944
23779	23779	turquoise	0.460116471855092	0.0157393282549153
64333	64333	purple	0.00590559869616926	0.976677551121185
396	396	green	0.00979373580338848	0.961331529214865
397	397	red	0.805247767336007	4.06995098001142e-07
398	398	yellow	0.328938850438684	0.0938696223969028
9138	9138	blue	-0.663915989929803	0.000159477940328711
9639	9639	blue	-0.623673316293605	0.000509261270231596
55160	55160	blue	-0.735311142601383	1.24675074338186e-05
9826	9826	blue	-0.370310517839881	0.0572542178433843
23365	23365	green	0.488568288811554	0.00971576954311791
