logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id	names	condition	id	up-sig	down-sig	not-changed	total	description	source	NES_score	setSize	NES_score_condition
26279	2.19870174232107	12.765071000231	9.24279745376685	4.22700550248385e-10	3.54426123137188e-08	13.1526401777586	26279	26279	1										
7511	2.27525449901407	11.5294152669212	9.24037591198074	4.25111499722057e-10	3.54708887938819e-08	13.1470192068999	7511	7511	1										
220441	-2.460081597183	8.77578547504201	-9.23326115327198	4.32276916462368e-10	3.58936730878097e-08	13.1304994914387	220441	220441	2										
83939	-1.86797670861724	12.0136185870522	-9.2223494391036	4.43507425365134e-10	3.66482826612107e-08	13.1051500836957	83939	83939	2										
55366	-2.55395450087362	11.0575661152946	-9.21592982800052	4.50253727748738e-10	3.70268750631834e-08	13.0902287748043	55366	55366	2										
1432	-2.57668291353401	7.91840500052416	-9.21302169202074	4.53344347511089e-10	3.71026558094602e-08	13.0834674300966	1432	1432	2										
4144	2.74953379492549	11.6255455431645	9.20128622926053	4.66038516705741e-10	3.78341943622121e-08	13.0561709173611	4144	4144	1										
5045	-2.6525547867863	11.7887440479877	-9.19879628033773	4.68778348156752e-10	3.78341943622121e-08	13.0503768905677	5045	5045	2										
55253	-2.15689919006949	6.75000359163781	-9.19866940372227	4.68918398409177e-10	3.78341943622121e-08	13.0500816300877	55253	55253	2										
26831	-4.41498528683281	11.8035423548804	-9.1960174635548	4.71855515363232e-10	3.78924346961882e-08	13.0439096684919	26831	26831	2										
56975	-2.73321229007962	8.35969962843563	-9.19206882687489	4.7626371080511e-10	3.80677138940253e-08	13.0347180584359	56975	56975	2										
148823	2.28153276795342	9.83856602146227	9.17952099803402	4.90553823527094e-10	3.90275495415393e-08	13.0054950335919	148823	148823	1										
8613	-2.67629142856698	8.32162164773083	-9.14197132790517	5.35996575718291e-10	4.24311988294047e-08	12.9179147508968	8613	8613	2										
8939	-3.23009344605332	7.1125084066565	-9.14015812729881	5.38296997718844e-10	4.24311988294047e-08	12.9136807486602	8939	8939	2										
692223	-4.41084159374027	10.1538837284122	-9.12482037039016	5.58165038943255e-10	4.37954724363503e-08	12.8778474398747	692223	692223	2										
3191	-3.76362236315569	7.86715975089864	-9.12093009537416	5.6332268780517e-10	4.39983313922714e-08	12.868753508346	3191	3191	2										
79979	-2.47380305949202	7.74838660102848	-9.11598438353573	5.6995012019406e-10	4.43136218450881e-08	12.8571893688497	79979	79979	2										
2591	2.92499321927466	7.92433505290153	9.11192401454353	5.75450791324609e-10	4.44203047892821e-08	12.8476928311382	2591	2591	1										
51232	-2.43383587453976	8.64565957751844	-9.11114225069196	5.76516086712694e-10	4.44203047892821e-08	12.8458641526893	51232	51232	2										
10095	-3.70624890864786	7.86148193309915	-9.09998800101305	5.91937552293641e-10	4.54039992465593e-08	12.8197632919009	10095	10095	2										
619505	-3.37210660112942	7.806639592306	-9.09363080238118	6.00915047846938e-10	4.58868388099191e-08	12.8048798224647	619505	619505	2										
26777	-3.26492305550008	8.63584115633677	-9.07169786123121	6.32972390495283e-10	4.81199677307636e-08	12.7534876765965	26777	26777	2										
92154	-2.66917921116703	7.92832861032397	-9.06047445699323	6.50048386251475e-10	4.91994586142986e-08	12.7271639295734	92154	92154	2										
285636	-2.33002552165966	6.63547621531734	-9.0155973564393	7.23176753378697e-10	5.41095245964576e-08	12.6217342569688	285636	285636	2										
214	-2.09489296000966	11.7415183076885	-9.01504886139606	7.24120832357288e-10	5.41095245964576e-08	12.6204439628774	214	214	2										
222484	-1.84747464393487	6.05388535504948	-9.01368485602082	7.26474053397924e-10	5.41095245964576e-08	12.6172350613229	222484	222484	2										
4257	-3.64515011676814	10.472849734974	-9.01304757727227	7.27576185745995e-10	5.41095245964576e-08	12.6157357383844	4257	4257	2										
54101	-2.44306301037699	6.2306267297079	-8.97484153808394	7.96877153849691e-10	5.90068559160129e-08	12.5257463915666	54101	54101	2										
83942	-2.60268430153405	6.37451979881877	-8.95532345830913	8.34851758311414e-10	6.15523246806756e-08	12.4796965582374	83942	83942	2										
6470	-1.99183606837047	10.3664238018738	-8.95088305782512	8.43746619972527e-10	6.15644591379899e-08	12.469212813718	6470	6470	2										
606500	-3.87940802616059	8.41145497516624	-8.94986866051079	8.4579219710532e-10	6.15644591379899e-08	12.4668174503868	606500	606500	2										
677763	-2.49365686596409	9.25534841768936	-8.94985787860582	8.45813966526024e-10	6.15644591379899e-08	12.4667919896027	677763	677763	2										
3660	-2.1596244974446	9.21418647034119	-8.92170016637352	9.04668723780757e-10	6.55155069151451e-08	12.4002447880192	3660	3660	2										
84818	-2.57077659681919	7.88893277136524	-8.92027507394972	9.07756512066027e-10	6.55155069151451e-08	12.3968738627839	84818	84818	2										
138474	-2.24026437464711	10.1147442135516	-8.90327423787678	9.45435251528386e-10	6.79481931823237e-08	12.3566384115649	138474	138474	2										
284439	-2.08653695049148	10.9111028550504	-8.88626055818324	9.84745797264179e-10	7.04773090468778e-08	12.31633278888	284439	284439	2										
677811	-2.69354208278703	6.65113895740817	-8.88090078635643	9.97472983867024e-10	7.10907307876894e-08	12.3036271818611	677811	677811	2										
3781	-1.75304914764834	10.0350847279809	-8.8698600059508	1.02422317556107e-09	7.26943461326643e-08	12.2774420209729	3781	3781	2										
128817	2.83021038568467	6.79606928198687	8.85612121430407	1.05853796940949e-09	7.48193882923523e-08	12.2448346680859	128817	128817	1										
692209	-2.26703669553421	5.82836403369659	-8.84423779401434	1.08916642908895e-09	7.66674558418377e-08	12.2166099075193	692209	692209	2										
130	-2.30577658350661	11.6389896701103	-8.84175399001426	1.09568192420826e-09	7.68099971868125e-08	12.2107080810795	130	130	2										
56165	2.63447065078449	8.36549150088965	8.8392815467538	1.10220721786057e-09	7.69520590265513e-08	12.2048324080705	56165	56165	1										
677824	-2.89651825010483	12.1286077075058	-8.83447825298846	1.11499797407904e-09	7.75286192952115e-08	12.1934151536237	677824	677824	2										
619568	-2.4394863485783	7.75779242863169	-8.82730285672521	1.13438888133004e-09	7.85575781989894e-08	12.1763535994368	619568	619568	2										
23598	-3.77953906018449	8.52032951913611	-8.82024440717408	1.15380039272557e-09	7.95796601514952e-08	12.1595632258566	23598	23598	2										
3902	3.05312002370032	7.87752845258389	8.81080207687266	1.18030035333343e-09	8.10804720633269e-08	12.1370914782457	3902	3902	1										
100126345	-2.56476033568793	6.12259325198388	-8.78635924872247	1.25182923068166e-09	8.56501559632389e-08	12.0788633333729	100126345	100126345	2										
692207	-3.89160414428622	8.3919446031289	-8.77787125534959	1.27769280292841e-09	8.70714557533483e-08	12.0586239217258	692207	692207	2										
677769	-3.41740511784535	10.3520388333167	-8.76298559862276	1.32437791033329e-09	8.98947783978209e-08	12.0231055983432	677769	677769	2										
54903	-2.60569367437359	6.33206149399528	-8.75173520534534	1.36081678931761e-09	9.14221581050132e-08	11.9962411521834	54903	54903	2										
26797	-3.36425103225281	7.59487365355656	-8.75150909399815	1.36155956020004e-09	9.14221581050132e-08	11.9957010505867	26797	26797	2										
553137	-2.94908375686203	7.35556645414879	-8.75109699257662	1.36291437104814e-09	9.14221581050132e-08	11.9947166651919	553137	553137	2										
677808	-2.57603091041047	13.1488005185438	-8.73940366671016	1.40193699907902e-09	9.36723920673694e-08	11.9667751624252	677808	677808	2										
677842	-3.10482179551448	6.13044625346584	-8.7257492535799	1.44895348522244e-09	9.64371570612059e-08	11.9341239013009	677842	677842	2										
9406	-2.49239858199034	9.58469980252092	-8.69822733648311	1.5486823237773e-09	1.02675237008569e-07	11.8682342990961	9406	9406	2										
3108	2.72823797103885	10.3998953933627	8.69464166117719	1.56218254222025e-09	1.03170395307634e-07	11.8596422878286	3108	3108	1										
7102	-2.04341529042842	7.20911878495263	-8.68047722366679	1.6166995903749e-09	1.06360178820626e-07	11.8256842167345	7102	7102	2										
95	-4.03085686639823	10.8619134172617	-8.67697144969475	1.63049068927781e-09	1.0685648750995e-07	11.8172751801367	95	95	2										
344787	2.41894425666187	9.22635569165534	8.67240142214732	1.64864916877105e-09	1.0729930163557e-07	11.8063108774835	344787	344787	1										
654319	-3.61415956838954	9.05149564267022	-8.67211517091525	1.64979341304618e-09	1.0729930163557e-07	11.8056240153121	654319	654319	2										
677806	-4.28144997369352	9.66511597616269	-8.663387020359	1.68507544703429e-09	1.0917884667243e-07	11.7846753737804	677806	677806	2										
5528	-2.61027527880042	7.11421659635155	-8.66171178510806	1.69193505270693e-09	1.092096191568e-07	11.7806534118525	5528	5528	2										
646996	1.90392950283058	12.7869789441746	8.64370012352542	1.76751655682223e-09	1.13659288362572e-07	11.7373861969491	646996	646996	1										
7380	-2.81328544451298	6.66497090815074	-8.63305872076274	1.81378411683435e-09	1.16197667859369e-07	11.7118028503879	7380	7380	2										
10194	-2.82072281357833	7.42816434245516	-8.63072533973263	1.8240938263594e-09	1.16422107835364e-07	11.7061910273636	10194	10194	2										
677843	-4.03231715294012	10.0376573252119	-8.61460126683042	1.89699253728953e-09	1.20624748514266e-07	11.6673920534941	677843	677843	2										
26781	-2.90055457124371	7.79747135756949	-8.60325786708015	1.95005618817641e-09	1.23160542977914e-07	11.640075465365	26781	26781	2										
54988	-2.71105755966065	8.81078741241125	-8.603001681144	1.95127197585587e-09	1.23160542977914e-07	11.6394583292034	54988	54988	2										
677813	-2.08094688010155	6.12489577952367	-8.57998220880015	2.06374071345267e-09	1.29780459204441e-07	11.583969351369	677813	677813	2										
57211	-2.58340814944804	8.75385798962493	-8.57671767713573	2.08021875100416e-09	1.30337515516213e-07	11.5760942804963	57211	57211	2										
26835	-4.3077147561682	12.9736358107214	-8.57141691737923	2.10726186260674e-09	1.31113283135756e-07	11.5633041017577	26835	26835	2										
677827	-3.04386513581901	11.8943170364509	-8.57128672040719	2.10793059703788e-09	1.31113283135756e-07	11.5629899019806	677827	677827	2										
481	-2.19692100207245	8.80859710296404	-8.56905897306935	2.11940670921305e-09	1.31184354789986e-07	11.5576134002966	481	481	2										
100033416	-2.39708486697462	6.53300302481006	-8.56809121396404	2.12441194252125e-09	1.31184354789986e-07	11.5552775756801	100033416	100033416	2										
2971	2.49049904565913	12.060524514701	8.566037727815	2.13507259395537e-09	1.31368405466211e-07	11.5503207720306	2971	2971	1										
23567	3.27035688237938	8.03638125629921	8.56285847517649	2.15168562799432e-09	1.31916066906247e-07	11.5426454076582	23567	23567	1										
10004	3.53285481400551	8.30130849485093	8.55352400548104	2.20123004544442e-09	1.34471571169024e-07	11.5201021513715	10004	10004	1										
6617	2.05128185685283	12.8605197594766	8.54939968164532	2.22349060073331e-09	1.35348066638944e-07	11.5101379097429	6617	6617	1										
10956	-2.03069740793036	6.08863530863611	-8.54308133502093	2.25804031038863e-09	1.36963757124814e-07	11.4948684915245	10956	10956	2										
100124541	-2.62386922128753	6.53057740897923	-8.53103110260154	2.32546196351453e-09	1.40554865321258e-07	11.4657319057961	100124541	100124541	2										
503632	2.01624992511335	12.0703188738017	8.49878284675413	2.5161970355499e-09	1.51547712299581e-07	11.3876609958187	503632	503632	1										
7290	-2.59647431766909	7.37391997192031	-8.48401150399985	2.60883133091362e-09	1.56575648825535e-07	11.3518534425242	7290	7290	2										
866	-2.22829078296569	12.0899461586998	-8.48130919141658	2.62615163358181e-09	1.57064068854605e-07	11.3452995044439	866	866	2										
6097	-2.3422416412284	8.50113370478909	-8.4712500053524	2.69166483662786e-09	1.60421348538396e-07	11.3208941936758	6097	6097	2										
23352	-2.17329432108625	11.2863386379063	-8.4551299262092	2.80015383356703e-09	1.66307747649875e-07	11.2817555473846	23352	23352	2										
56994	-3.19564273421089	9.13131021549126	-8.4442391680053	2.87596906420974e-09	1.7021955309103e-07	11.2552934966905	56994	56994	2										
140738	-2.45865307061954	10.2141952797772	-8.44268744449605	2.88694072408857e-09	1.70279727881155e-07	11.2515218580242	140738	140738	2										
9663	-2.21116273714771	11.1041132103992	-8.438950556563	2.91353872139954e-09	1.71258006287076e-07	11.2424375952533	9663	9663	2										
84109	2.7833500462491	9.90827925494366	8.4357329671816	2.93664107366378e-09	1.72024813578832e-07	11.2346142192805	84109	84109	1										
54934	2.04106012623442	10.8009586874746	8.43198020633275	2.96382256939731e-09	1.72450550106565e-07	11.2254878382314	54934	54934	1										
54918	-2.66925988022603	8.83630123520071	-8.43194585053204	2.96407259464075e-09	1.72450550106565e-07	11.2254042791844	54918	54918	2										
50846	-1.89903973015801	5.88689123009138	-8.42941966642882	2.9825161412942e-09	1.72935385074024e-07	11.2192597403952	50846	50846	2										
9414	-2.39235441076103	8.69693171339138	-8.4210893834492	3.04417022406108e-09	1.75913958387043e-07	11.1989915505995	9414	9414	2										
58498	-2.50216349317082	6.08413111752954	-8.41641096100735	3.07936564240404e-09	1.77348650886603e-07	11.1876044957146	58498	58498	2										
574040	-3.24350084129173	9.38532367268993	-8.41491099360948	3.09073757960138e-09	1.77406262748596e-07	11.1839530216766	574040	574040	2										
677809	-2.36479613694184	13.5452563448702	-8.41317031934683	3.10398822749633e-09	1.77570965322156e-07	11.1797151975653	677809	677809	2										
84932	1.88453012903609	10.5251589769186	8.40962868266172	3.13112793000095e-09	1.78159158325649e-07	11.1710915099068	84932	84932	1										
9760	3.7355646088029	7.14516840324242	8.40911281333808	3.13510123683252e-09	1.78159158325649e-07	11.169835255643	9760	9760	1										
5264	-2.59014100050969	10.796553114565	-8.40722746050411	3.14966638915932e-09	1.78394184061491e-07	11.1652437050064	5264	5264	2										
653399	2.13805463235761	9.18071001619523	8.40396730147174	3.17501584223034e-09	1.79236455383993e-07	11.1573028470099	653399	653399	1										
2776	-1.94841017192757	6.16209983076707	-8.39705569495337	3.22944885133795e-09	1.81709613822815e-07	11.1404633169041	2776	2776	2										
151354	-2.54900486470266	6.31726323017711	-8.39388128124313	3.25476783651461e-09	1.82533783093713e-07	11.1327269739798	151354	151354	2										
8935	-2.74254503453101	6.64679672848295	-8.39203367123063	3.26959756765981e-09	1.82766230048435e-07	11.1282235501057	8935	8935	2										
10439	1.76996771418203	6.2582058811756	8.37743883998851	3.38919533563764e-09	1.88463717444755e-07	11.0926334675423	10439	10439	1										
400077	4.35874126561831	9.22733711217603	8.37691634064485	3.39355889932679e-09	1.88463717444755e-07	11.0913587997336	400077	400077	1										
692108	-2.30871828536685	13.0306838211681	-8.35388000458914	3.59175905606922e-09	1.9863467681397e-07	11.0351237704859	692108	692108	2										
2909	-2.3265321737302	6.96246796084707	-8.35295874779309	3.59992691098103e-09	1.9863467681397e-07	11.0328733642483	2909	2909	2										
6856	-3.15597658062434	8.86389956418343	-8.34857596054773	3.63904529122311e-09	2.00147491017271e-07	11.0221657179219	6856	6856	2										
10332	-2.35205197709997	7.55967976174546	-8.33407192610566	3.77162432679942e-09	2.06774468300974e-07	10.9867123026433	10332	10332	2										
5566	-2.67409245458036	8.03930413730053	-8.33024984945952	3.80737576530032e-09	2.08067611710741e-07	10.977364977299	5566	5566	2										
2500	-2.01215604210608	13.4074219672476	-8.30935359105921	4.00904952160741e-09	2.18391057538518e-07	10.9262261134019	2500	2500	2										
8944	-2.26635711402784	6.46982629149505	-8.30606828285951	4.0417352537088e-09	2.19472639729171e-07	10.9181807349771	8944	8944	2										
5930	-2.32640530510273	6.69578383630685	-8.29959867032614	4.10689987528823e-09	2.22305450527865e-07	10.9023330947553	5930	5930	2										
9491	2.34522310876254	7.67259246096373	8.29685665766679	4.13484140754002e-09	2.22563180688238e-07	10.8956147042713	9491	9491	1										
3728	-3.07900484266351	8.1219487361617	-8.2965787261684	4.13768438812391e-09	2.22563180688238e-07	10.8949336692812	3728	3728	2										
